transfer_row_id,target_count,algorithm,comm_label,effort_selected_horizon,makespan_selected_horizon,metric,metric_display,paired_n,effort_selected_mean,makespan_selected_mean,mean_paired_difference_effort_minus_makespan,median_paired_difference_effort_minus_makespan,percent_change_effort_vs_makespan,makespan_penalty_pct,paired_bootstrap_difference_ci95_lower,paired_bootstrap_difference_ci95_upper,paired_bootstrap_percent_change_ci95_lower,paired_bootstrap_percent_change_ci95_upper,wilcoxon_raw_p_value,holm_p_value,rank_biserial_effort_minus_makespan,scope
196,10,PI,ideal,5,1,active_robot_count,Active robots completing at least one target,25,3.24,3.88,-0.64,-1,-16.4948453608247,NaN,-0.88,-0.4,-22.9166666666667,-10.3092783505155,0.0001220703125,0.00048828125,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
199,10,PI,ideal,5,1,allocation_messages,Allocation messages,25,54.08,20.28,33.8,35,166.666666666667,NaN,30,37.6,141.291492468718,192.814605402376,1.22014545599433e-05,6.10072727997164e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
193,10,PI,ideal,5,1,final_completion_time,Final simulated mission-completion time (s),25,60.3447402386409,39.0885869019291,21.2561533367117,21.6951248605322,54.3794366116178,NaN,15.9864510444663,26.6487497244265,40.2737744988751,69.2520925582021,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
198,10,PI,ideal,5,1,max_individual_steps,Maximum individual movement workload (steps),25,35.16,22.96,12.2,13,53.1358885017421,NaN,9.28,15.24,39.9354915829912,67.2729793312048,1.21241201991596e-05,6.06206009957979e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
192,10,PI,ideal,5,1,max_robot_steps,Makespan (maximum robot steps),25,35.16,22.96,12.2,13,53.1358885017421,53.1358885017421,9.36,15.08,40.3114186851211,66.5461283775873,1.21241201991596e-05,6.06206009957979e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
197,10,PI,ideal,5,1,max_target_workload,Maximum target workload on one robot,25,5.32,3.64,1.68,2,46.1538461538462,NaN,1.2,2.16,31.5789473684211,62.5,7.44619583090827e-05,0.000372309791545414,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
195,10,PI,ideal,5,1,movement_workload_gini,Movement-workload Gini,25,0.418375352112869,0.0690283411098908,0.349347011002978,0.346944444444444,506.092143293476,NaN,0.312333993905188,0.384985608931483,411.342373072712,633.787950076412,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
194,10,PI,ideal,5,1,target_workload_gini,Target-workload Gini,25,0.422,0.198,0.224,0.2,113.131313131313,NaN,0.17,0.278,74.5407925407925,166.265060240964,2.638519860997e-05,0.00010554079443988,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
200,10,PI,ideal,5,1,total_messages,Total messages,25,185.64,186,-0.36,-6,-0.193548387096787,NaN,-9.041,8.28,-4.81641594706795,4.49247102158295,0.967785423722374,1,-0.00923076923076923,pilot/exploratory paired effort-selected minus makespan-selected contrast
191,10,PI,ideal,5,1,total_team_steps,Total team steps,25,62.2,78.88,-16.68,-16,-21.1460446247464,NaN,-19.72,-13.52,-24.8374585073487,-17.3046020816728,1.81080419967847e-05,7.24321679871388e-05,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
227,20,ACBBA,bernoulli_025,2,2,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
230,20,ACBBA,bernoulli_025,2,2,allocation_messages,Allocation messages,25,244.08,244.08,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
232,20,ACBBA,bernoulli_025,2,2,allocator_time_ms,Allocator computation time (ms),25,30.969952,30.969952,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
224,20,ACBBA,bernoulli_025,2,2,final_completion_time,Final simulated mission-completion time (s),25,57.8687714301973,57.8687714301973,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
229,20,ACBBA,bernoulli_025,2,2,max_individual_steps,Maximum individual movement workload (steps),25,33.48,33.48,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
223,20,ACBBA,bernoulli_025,2,2,max_robot_steps,Makespan (maximum robot steps),25,33.48,33.48,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
228,20,ACBBA,bernoulli_025,2,2,max_target_workload,Maximum target workload on one robot,25,7.08,7.08,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
226,20,ACBBA,bernoulli_025,2,2,movement_workload_gini,Movement-workload Gini,25,0.0660142148067965,0.0660142148067965,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
225,20,ACBBA,bernoulli_025,2,2,target_workload_gini,Target-workload Gini,25,0.171,0.171,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
231,20,ACBBA,bernoulli_025,2,2,total_messages,Total messages,25,507.44,507.44,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
222,20,ACBBA,bernoulli_025,2,2,total_team_steps,Total team steps,25,128.56,128.56,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
216,20,ACBBA,ideal,2,2,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
219,20,ACBBA,ideal,2,2,allocation_messages,Allocation messages,25,262.76,262.76,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
221,20,ACBBA,ideal,2,2,allocator_time_ms,Allocator computation time (ms),25,55.482844,55.482844,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
213,20,ACBBA,ideal,2,2,final_completion_time,Final simulated mission-completion time (s),25,52.0992556781243,52.0992556781243,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
218,20,ACBBA,ideal,2,2,max_individual_steps,Maximum individual movement workload (steps),25,30.08,30.08,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
212,20,ACBBA,ideal,2,2,max_robot_steps,Makespan (maximum robot steps),25,30.08,30.08,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
217,20,ACBBA,ideal,2,2,max_target_workload,Maximum target workload on one robot,25,6.68,6.68,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
215,20,ACBBA,ideal,2,2,movement_workload_gini,Movement-workload Gini,25,0.0810493397743174,0.0810493397743174,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
214,20,ACBBA,ideal,2,2,target_workload_gini,Target-workload Gini,25,0.142,0.142,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
220,20,ACBBA,ideal,2,2,total_messages,Total messages,25,469.68,469.68,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
211,20,ACBBA,ideal,2,2,total_team_steps,Total team steps,25,98.96,98.96,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
249,20,DGA,bernoulli_025,5,5,active_robot_count,Active robots completing at least one target,25,3.96,3.96,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
252,20,DGA,bernoulli_025,5,5,allocation_messages,Allocation messages,25,275.44,275.44,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
254,20,DGA,bernoulli_025,5,5,allocator_time_ms,Allocator computation time (ms),25,14073.628896,14073.628896,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
246,20,DGA,bernoulli_025,5,5,final_completion_time,Final simulated mission-completion time (s),25,60.2611470360751,60.2611470360751,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
251,20,DGA,bernoulli_025,5,5,max_individual_steps,Maximum individual movement workload (steps),25,34.84,34.84,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
245,20,DGA,bernoulli_025,5,5,max_robot_steps,Makespan (maximum robot steps),25,34.84,34.84,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
250,20,DGA,bernoulli_025,5,5,max_target_workload,Maximum target workload on one robot,25,7.44,7.44,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
248,20,DGA,bernoulli_025,5,5,movement_workload_gini,Movement-workload Gini,25,0.0582286761217343,0.0582286761217343,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
247,20,DGA,bernoulli_025,5,5,target_workload_gini,Target-workload Gini,25,0.209,0.209,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
253,20,DGA,bernoulli_025,5,5,total_messages,Total messages,25,552.48,552.48,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
244,20,DGA,bernoulli_025,5,5,total_team_steps,Total team steps,25,134.96,134.96,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
238,20,DGA,ideal,5,5,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
241,20,DGA,ideal,5,5,allocation_messages,Allocation messages,25,207.32,207.32,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
243,20,DGA,ideal,5,5,allocator_time_ms,Allocator computation time (ms),25,12936.84436,12936.84436,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
235,20,DGA,ideal,5,5,final_completion_time,Final simulated mission-completion time (s),25,53.5134880520723,53.5134880520723,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
240,20,DGA,ideal,5,5,max_individual_steps,Maximum individual movement workload (steps),25,30.92,30.92,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
234,20,DGA,ideal,5,5,max_robot_steps,Makespan (maximum robot steps),25,30.92,30.92,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
239,20,DGA,ideal,5,5,max_target_workload,Maximum target workload on one robot,25,7.32,7.32,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
237,20,DGA,ideal,5,5,movement_workload_gini,Movement-workload Gini,25,0.0467611570781519,0.0467611570781519,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
236,20,DGA,ideal,5,5,target_workload_gini,Target-workload Gini,25,0.193,0.193,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
242,20,DGA,ideal,5,5,total_messages,Total messages,25,449.12,449.12,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
233,20,DGA,ideal,5,5,total_team_steps,Total team steps,25,117.52,117.52,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
271,20,DMCHBA,bernoulli_025,12,12,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
274,20,DMCHBA,bernoulli_025,12,12,allocation_messages,Allocation messages,25,0,0,0,0,NaN,NaN,0,0,NaN,NaN,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
276,20,DMCHBA,bernoulli_025,12,12,allocator_time_ms,Allocator computation time (ms),25,66.94852,66.94852,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
268,20,DMCHBA,bernoulli_025,12,12,final_completion_time,Final simulated mission-completion time (s),25,55.7103368218972,55.7103368218972,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
273,20,DMCHBA,bernoulli_025,12,12,max_individual_steps,Maximum individual movement workload (steps),25,32.28,32.28,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
267,20,DMCHBA,bernoulli_025,12,12,max_robot_steps,Makespan (maximum robot steps),25,32.28,32.28,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
272,20,DMCHBA,bernoulli_025,12,12,max_target_workload,Maximum target workload on one robot,25,6.96,6.96,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
270,20,DMCHBA,bernoulli_025,12,12,movement_workload_gini,Movement-workload Gini,25,0.0493466427038128,0.0493466427038128,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
269,20,DMCHBA,bernoulli_025,12,12,target_workload_gini,Target-workload Gini,25,0.16,0.16,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
275,20,DMCHBA,bernoulli_025,12,12,total_messages,Total messages,25,251.28,251.28,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
266,20,DMCHBA,bernoulli_025,12,12,total_team_steps,Total team steps,25,122.32,122.32,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
260,20,DMCHBA,ideal,12,12,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
263,20,DMCHBA,ideal,12,12,allocation_messages,Allocation messages,25,0,0,0,0,NaN,NaN,0,0,NaN,NaN,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
265,20,DMCHBA,ideal,12,12,allocator_time_ms,Allocator computation time (ms),25,70.546784,70.546784,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
257,20,DMCHBA,ideal,12,12,final_completion_time,Final simulated mission-completion time (s),25,49.2249391742342,49.2249391742342,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
262,20,DMCHBA,ideal,12,12,max_individual_steps,Maximum individual movement workload (steps),25,28.52,28.52,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
256,20,DMCHBA,ideal,12,12,max_robot_steps,Makespan (maximum robot steps),25,28.52,28.52,0,0,0,0,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
261,20,DMCHBA,ideal,12,12,max_target_workload,Maximum target workload on one robot,25,6.4,6.4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
259,20,DMCHBA,ideal,12,12,movement_workload_gini,Movement-workload Gini,25,0.0416896802580715,0.0416896802580715,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
258,20,DMCHBA,ideal,12,12,target_workload_gini,Target-workload Gini,25,0.12,0.12,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
264,20,DMCHBA,ideal,12,12,total_messages,Total messages,25,214.92,214.92,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
255,20,DMCHBA,ideal,12,12,total_team_steps,Total team steps,25,103.84,103.84,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
293,20,HIPC,bernoulli_025,12,1,active_robot_count,Active robots completing at least one target,25,3.52,3.96,-0.44,0,-11.1111111111111,NaN,-0.64,-0.24,-16,-6.06060606060606,0.0009765625,0.0048828125,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
296,20,HIPC,bernoulli_025,12,1,allocation_messages,Allocation messages,25,146.08,33.96,112.12,112,330.153121319199,NaN,101.16,123.121,291.437793023931,373.697927128108,1.22347191306097e-05,6.05655235485923e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
298,20,HIPC,bernoulli_025,12,1,allocator_time_ms,Allocator computation time (ms),25,560.52516,58.423528,502.101632,483.9973,859.416829466375,NaN,398.1504763,627.003432799999,665.398216693854,1100.46164667824,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
290,20,HIPC,bernoulli_025,12,1,final_completion_time,Final simulated mission-completion time (s),25,83.4737622029571,56.2597909724475,27.2139712305096,22.4069331363368,48.3719735891612,NaN,16.2448852445404,40.1090692713449,27.2306781173465,74.9201917698244,0.000156563328557186,0.000782816642785932,0.864615384615385,pilot/exploratory paired effort-selected minus makespan-selected contrast
295,20,HIPC,bernoulli_025,12,1,max_individual_steps,Maximum individual movement workload (steps),25,44.48,32.52,11.96,11,36.7773677736777,NaN,7.24,16.641,20.9784634499896,54.047084074494,0.00023603441652935,0.00118017208264675,0.84,pilot/exploratory paired effort-selected minus makespan-selected contrast
289,20,HIPC,bernoulli_025,12,1,max_robot_steps,Makespan (maximum robot steps),25,44.48,32.52,11.96,11,36.7773677736777,36.7773677736777,7.28,16.72,21.2690951821387,54.188629819926,0.00023603441652935,0.00118017208264675,0.84,pilot/exploratory paired effort-selected minus makespan-selected contrast
294,20,HIPC,bernoulli_025,12,1,max_target_workload,Maximum target workload on one robot,25,10.36,7.44,2.92,3,39.247311827957,NaN,2,3.96,25.7266626862572,55.001404494382,6.21884279882512e-05,0.000310942139941256,0.93,pilot/exploratory paired effort-selected minus makespan-selected contrast
292,20,HIPC,bernoulli_025,12,1,movement_workload_gini,Movement-workload Gini,25,0.281300749665092,0.0571078235641774,0.224192926100915,0.220459952418715,392.578305578339,NaN,0.176290463207034,0.273434317522547,260.552464495429,569.557661309432,1.389801409379e-05,6.94900704689498e-05,0.993846153846154,pilot/exploratory paired effort-selected minus makespan-selected contrast
291,20,HIPC,bernoulli_025,12,1,target_workload_gini,Target-workload Gini,25,0.401,0.208,0.193,0.2,92.7884615384616,NaN,0.139,0.248,60.0802469135803,137.160063752277,3.5970521266344e-05,0.00017985260633172,0.963333333333333,pilot/exploratory paired effort-selected minus makespan-selected contrast
297,20,HIPC,bernoulli_025,12,1,total_messages,Total messages,25,371.08,292.32,78.76,72,26.9430760810071,NaN,49.28,107.48,15.9058371167349,38.8985326715855,0.000174372656137261,0.000871863280686306,0.858461538461538,pilot/exploratory paired effort-selected minus makespan-selected contrast
288,20,HIPC,bernoulli_025,12,1,total_team_steps,Total team steps,25,108.4,125.64,-17.24,-16,-13.7217446673034,NaN,-28.12,-7.04,-21.0545668042697,-5.91595689123107,0.00655135454027195,0.0327567727013597,-0.621538461538461,pilot/exploratory paired effort-selected minus makespan-selected contrast
282,20,HIPC,ideal,12,1,active_robot_count,Active robots completing at least one target,25,3.44,4,-0.56,0,-14,NaN,-0.8,-0.32,-20,-8,0.00048828125,0.00244140625,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
285,20,HIPC,ideal,12,1,allocation_messages,Allocation messages,25,131.92,33.96,97.96,93,288.457008244994,NaN,87.16,109.96,250.278769170444,332.463767157122,1.22791853613367e-05,6.06206009957979e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
287,20,HIPC,ideal,12,1,allocator_time_ms,Allocator computation time (ms),25,592.119648,74.862836,517.256812,487.0474,690.939376114472,NaN,439.1411062,600.3456959,582.636470213439,814.701343304321,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
279,20,HIPC,ideal,12,1,final_completion_time,Final simulated mission-completion time (s),25,83.0562892989943,50.1548453590302,32.9014439399641,30.9852217042967,65.5997316000902,NaN,26.5802933420161,39.1240953152158,50.8818684431171,81.0253731820285,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
284,20,HIPC,ideal,12,1,max_individual_steps,Maximum individual movement workload (steps),25,47.32,28.88,18.44,17,63.8504155124654,NaN,14.88,22.04,49.5923356200998,78.7054951783254,1.21793186397808e-05,6.08965931989039e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
278,20,HIPC,ideal,12,1,max_robot_steps,Makespan (maximum robot steps),25,47.32,28.88,18.44,17,63.8504155124654,63.8504155124654,14.84,22.04,49.5856066635038,78.6659703504043,1.21793186397808e-05,6.08965931989039e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
283,20,HIPC,ideal,12,1,max_target_workload,Maximum target workload on one robot,25,11.4,6.68,4.72,5,70.6586826347305,NaN,3.84,5.6,56.0234939759036,86.0609896432681,1.14562322863078e-05,5.72811614315392e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
281,20,HIPC,ideal,12,1,movement_workload_gini,Movement-workload Gini,25,0.452659795627877,0.0509389895567773,0.401720806071099,0.413541092112521,788.631281394648,NaN,0.378477701475095,0.423495004949266,675.39812611754,928.565831833548,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
280,20,HIPC,ideal,12,1,target_workload_gini,Target-workload Gini,25,0.455,0.151,0.304,0.3,201.324503311258,NaN,0.264,0.344,159.036144578313,257.8125,1.20471808027829e-05,6.02359040139144e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
286,20,HIPC,ideal,12,1,total_messages,Total messages,25,299.28,247.84,51.44,43,20.755326016785,NaN,33.319,70.241,13.130174715141,28.9535254193752,0.000101053333470501,0.000505266667352503,0.889230769230769,pilot/exploratory paired effort-selected minus makespan-selected contrast
277,20,HIPC,ideal,12,1,total_team_steps,Total team steps,25,80.24,102.64,-22.4,-20,-21.8238503507405,NaN,-27.12,-17.8,-25.6254107098308,-17.8250082691252,1.22680566332326e-05,6.13402831661628e-05,-1,pilot/exploratory paired effort-selected minus makespan-selected contrast
315,20,PI,bernoulli_025,3,1,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
318,20,PI,bernoulli_025,3,1,allocation_messages,Allocation messages,25,104.88,32.72,72.16,72,220.537897310513,NaN,67.6,76.24,203.296502523056,237.593396746623,1.21131047097185e-05,6.05655235485923e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
320,20,PI,bernoulli_025,3,1,allocator_time_ms,Allocator computation time (ms),25,120.261316,53.935076,66.32624,65.2984,122.974221821807,NaN,55.6661039,77.7834794,101.452362671393,145.40622874782,1.22903222102484e-05,6.14516110512422e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
312,20,PI,bernoulli_025,3,1,final_completion_time,Final simulated mission-completion time (s),25,68.7126028026503,65.611972120883,3.10063068176729,-1.4409498911739,4.7257087106827,NaN,-5.68159280608683,11.9170270470922,-8.14659591648843,19.1128684501163,0.657068579934484,1,0.101538461538462,pilot/exploratory paired effort-selected minus makespan-selected contrast
317,20,PI,bernoulli_025,3,1,max_individual_steps,Maximum individual movement workload (steps),25,39.36,38,1.36,-1,3.57894736842106,NaN,-3.36,6.4,-8.46097016788367,17.8776814099201,0.756781579214464,1,0.0707692307692308,pilot/exploratory paired effort-selected minus makespan-selected contrast
311,20,PI,bernoulli_025,3,1,max_robot_steps,Makespan (maximum robot steps),25,39.36,38,1.36,-1,3.57894736842106,3.57894736842106,-3.4,6.24,-8.52563528147897,17.2090386117894,0.756781579214464,1,0.0707692307692308,pilot/exploratory paired effort-selected minus makespan-selected contrast
316,20,PI,bernoulli_025,3,1,max_target_workload,Maximum target workload on one robot,25,7.44,7.4,0.04,0,0.540540540540535,NaN,-0.52,0.56,-6.5989847715736,8.09287611310733,1,1,-0.00833333333333333,pilot/exploratory paired effort-selected minus makespan-selected contrast
314,20,PI,bernoulli_025,3,1,movement_workload_gini,Movement-workload Gini,25,0.0695407702139766,0.0749689058172718,-0.0054281356032952,-0.00935960591133012,-7.24051597675132,NaN,-0.0238396688309894,0.0126988358867405,-27.6756916094595,19.8297817186973,0.475825237013745,1,-0.163076923076923,pilot/exploratory paired effort-selected minus makespan-selected contrast
313,20,PI,bernoulli_025,3,1,target_workload_gini,Target-workload Gini,25,0.201,0.208,-0.00699999999999997,-0.0249999999999999,-3.36538461538458,NaN,-0.044,0.03,-19.4805194805195,16.1111111111111,0.86090028237146,1,-0.04,pilot/exploratory paired effort-selected minus makespan-selected contrast
319,20,PI,bernoulli_025,3,1,total_messages,Total messages,25,404.4,334.8,69.6,66,20.7885304659498,NaN,33.799,106.32,9.57877876563526,33.5939088316445,0.00257842013012844,0.0103136805205137,0.689230769230769,pilot/exploratory paired effort-selected minus makespan-selected contrast
310,20,PI,bernoulli_025,3,1,total_team_steps,Total team steps,25,146.04,147.52,-1.48,-9,-1.00325379609546,NaN,-18.24,15.601,-11.7315573681509,11.2848526289245,0.753255322674304,1,-0.0733333333333333,pilot/exploratory paired effort-selected minus makespan-selected contrast
304,20,PI,ideal,3,1,active_robot_count,Active robots completing at least one target,25,4,4,0,0,0,NaN,0,0,0,0,1,1,0,pilot/exploratory paired effort-selected minus makespan-selected contrast
307,20,PI,ideal,3,1,allocation_messages,Allocation messages,25,71.8,27.6,44.2,42,160.144927536232,NaN,41.32,47.12,149.194610539571,170.659269269878,1.21241201991596e-05,6.06206009957979e-05,1,pilot/exploratory paired effort-selected minus makespan-selected contrast
309,20,PI,ideal,3,1,allocator_time_ms,Allocator computation time (ms),25,164.336624,63.03614,101.300484,100.8369,160.702232084642,NaN,87.154481,114.5850255,126.015289108159,193.853431329081,1.389801409379e-05,6.14516110512422e-05,0.993846153846154,pilot/exploratory paired effort-selected minus makespan-selected contrast
301,20,PI,ideal,3,1,final_completion_time,Final simulated mission-completion time (s),25,56.9728925113276,50.8081082131325,6.16478429819517,6.29214757501796,12.1334655333649,NaN,1.72804012450053,10.1334787238394,3.25008476152925,20.3636590997804,0.00188518543866155,0.00754074175464619,0.710769230769231,pilot/exploratory paired effort-selected minus makespan-selected contrast
306,20,PI,ideal,3,1,max_individual_steps,Maximum individual movement workload (steps),25,32.88,29.44,3.44,4,11.6847826086957,NaN,0.84,5.68,2.69567739705737,19.7835600827107,0.00311412714996228,0.0124565085998491,0.752380952380952,pilot/exploratory paired effort-selected minus makespan-selected contrast
300,20,PI,ideal,3,1,max_robot_steps,Makespan (maximum robot steps),25,32.88,29.44,3.44,4,11.6847826086957,11.6847826086957,0.84,5.76,2.78865574364992,19.9176524166999,0.00311412714996228,0.0124565085998491,0.752380952380952,pilot/exploratory paired effort-selected minus makespan-selected contrast
305,20,PI,ideal,3,1,max_target_workload,Maximum target workload on one robot,25,6.6,6.88,-0.28,0,-4.06976744186047,NaN,-0.64,0.08,-9.41176470588235,1.21951219512195,0.2398681640625,0.95947265625,-0.380952380952381,pilot/exploratory paired effort-selected minus makespan-selected contrast
